TaxonId;Authority;Year;Genus;TaxonName;Informal;Species;Variety
XXG938;EDDI TP Training Set;2001;Gomphonema;Gomphonema parvulum (agg.);x;parvulum (agg.);
GO013C;Grun. in Van Heurck;1880;Gomphonema;Gomphonema parvulum var. exilissimum;;parvulum;exilissimum
GO072A;Lange Bertalot;1985;Gomphonema;Gomphonema pseudotenellum;;pseudotenellum;
GO080A;(Grun.) Reichardt & L-B;;Gomphonema;Gomphonema pumilum;;pumilum;
GO058A;Fricke in A. Schmidt;1904;Gomphonema;Gomphonema rhombicum;;rhombicum;
GO9999;;;Gomphonema;Gomphonema sp.;;sp.;
AF_2924;F. Gasse;;Gomphonema;Gomphonema sp1 (Kenya);x;sp1 (Kenya);
XXC965;EDDI Salinity Training Set;2001;Gomphonema;Gomphonema spencerii (agg.);x;spencerii (agg.);
GO9986M;Grunow;1878;Gomphonema;Gomphonema stauroneiforme;;stauroneiforme;
GO011A;(Grun. in Schneider) Grun. in Van Heurck;1880;Gomphonema;Gomphonema subclavatum;;subclavatum;
GO008A;Ehrenb.;1843;Gomphonema;Gomphonema subtile;;subtile;
GO022A;Kütz.;;Gomphonema;Gomphonema tenellum;;tenellum;
GO066A;(Grun. in Van Heurck) Fricke in A. Schmidt;1902;Gomphonema;Gomphonema tergestinum;;tergestinum;
GO023A;Ehrenb.;1832;Gomphonema;Gomphonema truncatum;;truncatum;
XXC933;EDDI Salinity Training Set;2001;Gomphonema;Gomphonema truncatum (agg.);x;truncatum (agg.);
XXG937;EDDI TP Training Set;2001;Gomphonema;Gomphonema truncatum (agg.);x;truncatum (agg.);
GO023B;(Ehrenb.) Patr. in Patr. & Reimer;1975;Gomphonema;Gomphonema truncatum var. capitatum;;truncatum;capitatum
AF_2907;;;Gomphonema;Gomphonema truncatum var. lagenula;;truncatum;lagenula
GO025H;Ehrenb.;1843;Gomphonema;Gomphonema vibrio;;vibrio;
GO025B;(Kütz.) R. Ross in Hartley;1986;Gomphonema;Gomphonema vibrio var. intricatum;;vibrio;intricatum
GO025F;(Grun. in Van Heurck) R. Ross in Hartley;1986;Gomphonema;Gomphonema vibrio var. pumilum;;vibrio;pumilum
AF_3001;Grun.;;Gomphonitzschia;Gomphonitzschia ungeri;;ungeri;
GR006A;(Lyngb.) Kütz.;1844;Grammatophora;Grammatophora marina;;marina;
AF_6002;Ehr.;;Grammatophora;Grammatophora oceanica + f. minuscula + v. macilenta + v. adriat;;oceanica + f. minuscula + v. macilenta + v. adriat;
GY005A;(Kütz.) Rabenh.;1853;Gyrosigma;Gyrosigma acuminatum;;acuminatum;
GY001A;(Kütz.) Rabenh.;1853;Gyrosigma;Gyrosigma attenuatum;;attenuatum;
GY014A;(Thwaites) Boyer;1927;Gyrosigma;Gyrosigma eximium;;eximium;
GY004A;(Grun.) Cleve;1894;Gyrosigma;Gyrosigma kuetzingii;;kuetzingii;
GY017A;(W. Sm.) Griffith & Henfrey;1856;Gyrosigma;Gyrosigma macrum;;macrum;
AF_3105;(Sull. et Wormley) Boyer;;Gyrosigma;Gyrosigma obtusatum;;obtusatum;
GY020A;(Harrison) Elmore;1921;Gyrosigma;Gyrosigma parkeri;;parkeri;
GY021A;(Grun.) Hust.;1930;Gyrosigma;Gyrosigma peisonis;;peisonis;
GY025A;(Rabenh.) Cleve;1894;Gyrosigma;Gyrosigma scalproides;;scalproides;
AF_3107;(Rab.) Cleve;;Gyrosigma;Gyrosigma scalproides + v. eximia;;scalproides + v. eximia;
GY9999;;;Gyrosigma;Gyrosigma sp.;;sp.;
GY026A;(Grun. in Cleve & Grun.) Cleve;1894;Gyrosigma;Gyrosigma spenceri var. exilis;;spenceri;exilis
AF_3106;(W. Sm.) Griffith et Henfrey;;Gyrosigma;Gyrosigma spencerii + v. nodifera;;spencerii + v. nodifera;
GY027A;(W. Sm.) Griffith & Henfrey;1856;Gyrosigma;Gyrosigma strigilis;;strigilis;
HN001A;(Ehrenb.) Patr. in Patr. & Reimer;1966;Hannaea;Hannaea arcus;;arcus;
XXC964;EDDI Salinity Training Set;2001;Hantzschia;Hantzschia amphioxys (agg.);x;amphioxys (agg.);
AF_3201;(Ehr.) Grun.;;Hantzschia;Hantzschia amphioxys + v.capitata;;amphioxys + v.capitata;
HA001A;(Ehrenb.) Grun.;1877;Hantzschia;Hantzschia amphioxys var. amphioxys;;amphioxys;amphioxys
HA003A;(Hust.) Hust.;1938;Hantzschia;Hantzschia distinctepunctata;;distinctepunctata;
HA006A;(Donk.) Grun.;1877;Hantzschia;Hantzschia marina;;marina;
HA9999;;;Hantzschia;Hantzschia sp.;;sp.;
HA009E;(Roper) Grun.;1877;Hantzschia;Hantzschia virgata;;virgata;
XXC963;EDDI Salinity Training Set;2001;Hantzschia;Hantzschia virgata (agg.);x;virgata (agg.);
AF_3202;(Roper) Grun.;;Hantzschia;Hantzschia virgata + v. capitellata + v. genuina;;virgata + v. capitellata + v. genuina;
KR001A;(Krasske) R. Ross & Sims;1978;Krasskella;Krasskella kriegerana;;kriegerana;
AF_6201;(Ehr.) Grun.;;Licmophora;Licmophora gracilis + v. minor Kftz.;;gracilis + v. minor Kftz.;
MT001A;(Heribaud) Round;1990;Martyana;Martyana martyi;;martyi;
AF_3301;Grun.;;Mastogloia;Mastogloia aquilegiae;;aquilegiae;
MA024A;Grun.;;Mastogloia;Mastogloia baldjikiana;;baldjikiana;
MA004A;Grun.;1863;Mastogloia;Mastogloia braunii;;braunii;
MA002C;(Ag.) Cleve ex A. Schmidt;1893;Mastogloia;Mastogloia elliptica;;elliptica;
XXC962;EDDI Salinity Training Set;2001;Mastogloia;Mastogloia elliptica (agg.);x;elliptica (agg.);
AF_3303;Cleve;;Mastogloia;Mastogloia elliptica + v.dansei + v. elliptica;;elliptica + v.dansei + v. elliptica;
AF_3307;Voigt;;Mastogloia;Mastogloia habensis;;habensis;
XXC961;EDDI Salinity Training Set;2001;Mastogloia;Mastogloia habensis;;habensis;
MA016A;Thwaites ex W. Sm.;1856;Mastogloia;Mastogloia lanceolata;;lanceolata;
MA005A;(Grun. in Van Heurck) Cleve;1896;Mastogloia;Mastogloia pumila;;pumila;
AF_3312;Grun.;;Mastogloia;Mastogloia pusilla + v. linearis Oestrup;;pusilla + v. linearis Oestrup;
MA001A;Thwaites ex W. Sm.;1856;Mastogloia;Mastogloia smithii;;smithii;
XXC960;EDDI Salinity Training Set;2001;Mastogloia;Mastogloia smithii (agg.);x;smithii (agg.);
MA001B;Grun.;1878;Mastogloia;Mastogloia smithii var. lacustris;;smithii;lacustris
AF_3306;Grun.;;Mastogloia;Mastogloia smithii. v. lacustris + v. amphicephala + v. rostr;;smithii. v. lacustris + v. amphicephala + v. rostr;
MA9999;;;Mastogloia;Mastogloia sp.;;sp.;
ME013A;Moore ex Ralfs;1843;Melosira;Melosira arenaria;;arenaria;
ME019A;(Kolbe) Nagumo & Kobayasi;1977;Melosira;Melosira arentii;;arentii;
ME028A;(Thwaites) Kütz.;1849;Melosira;Melosira dickiei;;dickiei;
ME003A;(Ehrenb.) Ralfs in Pritch.;1861;Melosira;Melosira granulata;;granulata;
AF_3518;Rabh.;;Melosira;Melosira roeseana + v. spiralis;;roeseana + v. spiralis;
AF_3526;(Ehr.) Kutz.;;Melosira;Melosira sol;;sol;
ME9999;;;Melosira;Melosira sp.;;sp.;
AF_3520;F. Gasse;;Melosira;Melosira sp. (Tunisie);x;sp. (Tunisie);
ME044A;Brun in A. Schmidt;1892;Melosira;Melosira teres;;teres;
ME015A;Ag.;1827;Melosira;Melosira varians;;varians;
MR001A;(Grev.) Ag.;1831;Meridion;Meridion circulare;;circulare;
MR001B;(Ralfs) Van Heurck;1885;Meridion;Meridion circulare var. constrictum;;circulare;constrictum
MR001DM;(Ralfs) Van Heurck;1880;Meridion;Meridion circulare var. constrictum;;circulare;constrictum
MR9999;;;Meridion;Meridion sp.;;sp.;
XXC909;EDDI Salinity Training Set;2001;Navicula;Navicula  capitoradiata (agg.);x;capitoradiata (agg.);
XXC910;EDDI Salinity Training Set;2001;Navicula;Navicula  veneta (agg.);x;veneta (agg.);
E_ZZZ993;J. Reed (Spain);;Navicula;Navicula (small) LNG;x;(small) LNG;
E_ZZZ992;J. Reed (Spain);;Navicula / Neidium;Navicula / Neidium sp.;x;sp.;
NA161A;Hust.;1950;Navicula;Navicula absoluta;;absoluta;
NA113A;Hust.;1950;Navicula;Navicula acceptata;;acceptata;
NA096A;Hust.;1950;Navicula;Navicula accomoda;;accomoda;
SW_NAER;Krasske;;Navicula;Navicula aerophila;;aerophila;
AF_3658;Gasse;;Navicula;Navicula afroalpina;;afroalpina;
NA190A;Hust.;1937;Navicula;Navicula agrestis;;agrestis;
AF_3675;Cholnoky;;Navicula;Navicula agulhasica;;agulhasica;
NA069A;Ehrenb.;1843;Navicula;Navicula americana;;americana;
NA197A;Grun.;1882;Navicula;Navicula ammophila;;ammophila;
NA198A;Cleve;1891;Navicula;Navicula amphibola;;amphibola;
AF_3670;Hust.;;Navicula;Navicula ancisa;;ancisa;
NA037A;Grun.;1860;Navicula;Navicula angusta;;angusta;
NA772A;Lange-Bertalot;1993;Navicula;Navicula aquaedurae;;aquaedurae;
AF_3604;Pant.;;Navicula;Navicula arenariaeformis;;arenariaeformis;
NA038A;Hust.;;Navicula;Navicula arvensis;;arvensis;
NA084A;(Kütz.) Grun.;1860;Navicula;Navicula atomus;;atomus;
XXC932;EDDI Salinity Training Set;2001;Navicula;Navicula atomus (agg.);x;atomus (agg.);
XXG935;EDDI TP Training Set;2001;Navicula;Navicula atomus (agg.);x;atomus (agg.);
NA084B;(Hust.)Lange-Bertaot;1985;Navicula;Navicula atomus var. permitis;;atomus;permitis
NA087A;(Breb. & Godey) Breb. ex Grun.;1878;Navicula;Navicula avenacea;;avenacea;
NA232A;Hust.;1945;Navicula;Navicula bacilloides;;bacilloides;
NA071A;Ehrenb.;1840;Navicula;Navicula bacillum;;bacillum;
NA121A;Krasske;1932;Navicula;Navicula begeri;;begeri;
NA732A;Hust.;1939;Navicula;Navicula biskanterae;;biskanterae;
NA260A;J.B. Petersen;1928;Navicula;Navicula brekkaensis;;brekkaensis;
NA099A;Hust.;1957;Navicula;Navicula bremensis;;bremensis;
NA045A;J.B. Petersen;1928;Navicula;Navicula bryophila;;bryophila;
NA265B;Grun. in Van Heurck;1880;Navicula;Navicula bulnheimii;;bulnheimii;
NA066A;Ehrenb.;1838;Navicula;Navicula capitata;;capitata;
TS989;EDDI Global Training Set;2001;Navicula;Navicula capitata (agg.);x;capitata (agg.);
XXC931;EDDI Salinity Training Set;2001;Navicula;Navicula capitata (agg.);x;capitata (agg.);
PS995;EDDI Global Training Set;2001;Navicula;Navicula capitata (v. hungarica agg.);x;capitata (v. hungarica agg.);
NA066B;(Grun.) R. Ross;1947;Navicula;Navicula capitata var. hungarica;;capitata;hungarica
NA745A;Germain;1981;Navicula;Navicula capitoradiata;;capitoradiata;
NA051A;Ehrenb.;1836;Navicula;Navicula cari;;cari;
SW_NCTT;Lange-Bertalot;;Navicula;Navicula cataracta-rheni;;cataracta-rheni;
A_ZZZ951;VJJ;;Navicula;Navicula cf. (pupula/jagii) (Zielowny Staw);;(pupula/jagii) (Zielowny Staw);
UME425;T. Korsman;;Navicula;Navicula cf. absoluta/pupula;x;absoluta/pupula;
NA9913;L. Chon (NJA);1988;Navicula;Navicula cf. acceptata (coarse);;acceptata (coarse);
A_na32;JG-ALPE;;Navicula;Navicula cf. atomus;;atomus;
NA9878;H. Bennion;1992;Navicula;Navicula cf. atomus;;atomus;
A_na19;JG-ALPE;;Navicula;Navicula cf. bacilloides;;bacilloides;
A_na13;JG-ALPE;;Navicula;Navicula cf. concentrica;;concentrica;
NA9846;Salada Espera (JR);1994;Navicula;Navicula cf. cryptocephala/salinarum type;;cryptocephala/salinarum type;
NA9989M;S. Wunsam;;Navicula;Navicula cf. cryptotenella;;cryptotenella;
NA9845;Ballestera (JR);1994;Navicula;Navicula cf. cryptotenella (v. 1);;cryptotenella (v. 1);
NA9914;L. Chon (NJA);1988;Navicula;Navicula cf. cumbriensis (small);;cumbriensis (small);
NA9919;Gulspettvatn (IR);1988;Navicula;Navicula cf. cumbriensis (small);;cumbriensis (small);
NA9842;Hondilla (JR);1994;Navicula;Navicula cf. cuspidata (type 1 classic);;cuspidata (type 1 classic);
NA9841;Corral Rubio (JR);1994;Navicula;Navicula cf. cuspidata (type 2 radial);;cuspidata (type 2 radial);
NA9983M;S. Wunsam;;Navicula;Navicula cf. cyptocephala;;cyptocephala;
NA9973;L. Urr (RJF);1985;Navicula;Navicula cf. digitulus;;digitulus;
NA9840;Ratosa (JR);1994;Navicula;Navicula cf. duerrenbergiana;;duerrenbergiana;
NA9970;Round Loch (VJ);1985;Navicula;Navicula cf. evanida;;evanida;
NA9946;Cwm Mynach (AK);1986;Navicula;Navicula cf. festiva;;festiva;
AF_3626;F. Gasse;;Navicula;Navicula cf. fluminicata;;fluminicata;
XXC929A;EDDI Salinity Training Set;2001;Navicula;Navicula cf. gastrum;;gastrum;
A_na21;JG-ALPE;;Navicula;Navicula cf. globulifera;;globulifera;
NA9851;Lagunica (JR);1994;Navicula;Navicula cf. halophila (type 1 small);;halophila (type 1 small);
NA9850;Hondilla (JR);1994;Navicula;Navicula cf. halophila (type 2 radial);;halophila (type 2 radial);
NA9849;Salobralejo (JR);1994;Navicula;Navicula cf. halophila (type 3 large);;halophila (type 3 large);
NA9933;Scoat Tarn (EYH-SWAP);1987;Navicula;Navicula cf. impexa;;impexa;
NA9988M;S. Wunsam;;Navicula;Navicula cf. indifferens;;indifferens;
NA9987M;S. Wunsam;;Navicula;Navicula cf. krasskei;;krasskei;
NA9986M;S. Wunsam;;Navicula;Navicula cf. kuelbsii;;kuelbsii;
C_Navme2;J. Reed (Caspian dataset);;Navicula;Navicula cf. mediocris;;mediocris;
NA9879;H. Bennion;1992;Navicula;Navicula cf. minisculoides;;minisculoides;
E_ZZZ987;J. Reed (Spain);;Navicula;Navicula cf. minisculus CLD;;minisculus CLD;
S_ZZZ999;VJJ (Svalbard);;Navicula;Navicula cf. minuscula (SBAC);;minuscula (SBAC);
A_na4;JG-ALPE;;Navicula;Navicula cf. molestiformis;;molestiformis;
NA9969;L. Urr (RJF);1985;Navicula;Navicula cf. muralis;;muralis;
NA9985M;S. Wunsam;;Navicula;Navicula cf. ordinaria;;ordinaria;
C_Navpro;J. Reed (Caspian dataset);;Navicula;Navicula cf. protracta;;protracta;
NA9874;H.Bennion;1993;Navicula;Navicula cf. pseudolanceolata;;pseudolanceolata;
C_Navsal;J. Reed (Caspian dataset);;Navicula;Navicula cf. salinarum;;salinarum;
C_Navslc;J. Reed (Caspian dataset);;Navicula;Navicula cf. salinicola;;salinicola;
NA9976;Ochiltree (RJF);1985;Navicula;Navicula cf. schadei;;schadei;
NA9990;E. Devil's L. (RWB);1982;Navicula;Navicula cf. seminulum;;seminulum;
NA9838;Gallocanta (JR);1994;Navicula;Navicula cf. sp2 (salinicola);;sp2 (salinicola);
E_ZZZ994;J. Reed (Spain);;Navicula;Navicula cf. sp4 (gregaria / erfuga centres);;sp4 (gregaria / erfuga centres);
E_ZZZ996;J. Reed (Spain);;Navicula;Navicula cf. sp4 (recens);;sp4 (recens);
E_ZZZ995;J. Reed (Spain);;Navicula;Navicula cf. sp5 (or Achnanthes? Hondilla);;sp5 (or Achnanthes? Hondilla);
NA9839;Manjavacas (JR);1994;Navicula;Navicula cf. sp5 (phyllepta);;sp5 (phyllepta);
NA9964;L. Hir (SF);1986;Navicula;Navicula cf. spirata;;spirata;
E_ZZZ989;J. Reed (Spain);;Navicula;Navicula cf. stroemi CLD;;stroemi CLD;
A_na28;JG-ALPE;;Navicula;Navicula cf. stroemii;;stroemii;
E_ZZZ988;J. Reed (Spain);;Navicula;Navicula cf. subminisculus CLD;;subminisculus CLD;
A_na31;JG-ALPE;;Navicula;Navicula cf. submolesta (coarser);;submolesta (coarser);
A_na30;JG-ALPE;;Navicula;Navicula cf. submuralis;;submuralis;
NA9927;L. Uaine (VJJ);1987;Navicula;Navicula cf. subtilissima (v. 1);;subtilissima (v. 1);
NA9968;L. Fleet (NJA);1986;Navicula;Navicula cf. subtilissima (v. 1);;subtilissima (v. 1);
C_Navten;J. Reed (Caspian dataset);;Navicula;Navicula cf. tenera;;tenera;
NA9984M;S. Wunsam;;Navicula;Navicula cf. tenerrima;;tenerrima;
A_na29;JG-ALPE;;Navicula;Navicula cf. vitabunda;;vitabunda;
NA9955;L. Hir (SF);1986;Navicula;Navicula cf. vitiosa;;vitiosa;
UME508;T. Korsman;;Navicula;Navicula cf. vitiosa/gerloffii;;vitiosa/gerloffii;
NA9843;Lengua (JR);1994;Navicula;Navicula cf. wildii;;wildii;
NA021A;(Ehrenb.) Ralfs in Pritch.;1861;Navicula;Navicula cincta;;cincta;
XXC959;EDDI Salinity Training Set;2001;Navicula;Navicula cincta (agg.);x;cincta (agg.);
AF_3608;Ehr.;;Navicula;Navicula cincta + forms;;cincta + forms;
NA021E;Grun.;;Navicula;Navicula cincta fo. minuta;;cincta;
NA021GM;Grunow;1880;Navicula;Navicula cincta fo. minuta;;cincta;
NA021B;Grun.;;Navicula;Navicula cincta var. heufleri;;cincta;heufleri
AF_3610;Hust.;;Navicula;Navicula cinctaeformis;;cinctaeformis;
NA765A;Krasske;1923;Navicula;Navicula citrus;;citrus;
NA281A;Hust.;1944;Navicula;Navicula clementioides;;clementioides;
NA050A;Grun.;1882;Navicula;Navicula clementis;;clementis;
NA032A;Greg. ex Greville;1855;Navicula;Navicula cocconeiformis;;cocconeiformis;
S_ZZZ990;VJJ (Svalbard);;Navicula;Navicula cocconeiformis;;cocconeiformis;
PS998;EDDI Global Training Set;2001;Navicula;Navicula cocconeiformis (agg.);x;cocconeiformis (agg.);
NA774A;(Hilse) LB;1985;Navicula;Navicula cohnii;;cohnii;
AF_3693;Hust.;;Navicula;Navicula complanotoides;;complanotoides;
NA164A;J.R. Carter in J.R. Carter & Watts;1981;Navicula;Navicula concentrica;;concentrica;
NA118A;(Kütz.) Grun. in Van Heurck;1880;Navicula;Navicula confervacea;;confervacea;
NA171A;Hust. in Lange-Bertalot;1980;Navicula;Navicula constans;;constans;
XXG933;EDDI TP Training Set;2001;Navicula;Navicula constans (agg.);x;constans (agg.);
NA171B;Hust.;1957;Navicula;Navicula constans var. symmetrica;;constans;symmetrica
NA294A;Grun.;1860;Navicula;Navicula constricta;;constricta;
NA046A;Grun. in Van Heurck;1885;Navicula;Navicula contenta fo. contenta;;contenta;
NA299A;Grun. in Cleve & Grun.;1880;Navicula;Navicula costulata;;costulata;
NA067A;(W. Sm.) Donk.;1871;Navicula;Navicula crucicula;;crucicula;
XXC930;EDDI Salinity Training Set;2001;Navicula;Navicula crucicula (agg.);x;crucicula (agg.);
NA067B;Grun. in Cleve & Grun.;1880;Navicula;Navicula crucicula var. obtusata;;crucicula;obtusata
NA304A;Brockm.;1950;Navicula;Navicula cruciculoides;;cruciculoides;
NA007A;Kütz.;1844;Navicula;Navicula cryptocephala;;cryptocephala;
TS997;EDDI Global Training Set;2001;Navicula;Navicula cryptocephala (agg.);x;cryptocephala (agg.);
AF_3613;Kütz.;;Navicula;Navicula cryptocephala + v.lancettula;;cryptocephala + v.lancettula;
NA007D;(Kütz.) Grun. in Van Heurck;1880;Navicula;Navicula cryptocephala var. exilis;;cryptocephala;exilis
NA007E;Grun. in Van Heurck;1880;Navicula;Navicula cryptocephala var. intermedia;;cryptocephala;intermedia
NA007B;(Kütz.) Rabenh.;1863;Navicula;Navicula cryptocephala var. veneta;;cryptocephala;veneta
NA751A;Lange-Bertalot;1985;Navicula;Navicula cryptotenella;;cryptotenella;
NA9982M;Lange-Bertalot;1985;Navicula;Navicula cryptotenella;;cryptotenella;
TS991;EDDI Global Training Set;2001;Navicula;Navicula cryptotenella (agg.);x;cryptotenella (agg.);
XXG979;EDDI TP Training Set;2001;Navicula;Navicula cryptotenella (agg.);x;cryptotenella (agg.);
NA771A;Lange-Bertalot;1993;Navicula;Navicula cryptotenelloides;;cryptotenelloides;
NA158A;Haworth;1987;Navicula;Navicula cumbriensis;;cumbriensis;
XXU992;EDDI pH Training Set;2001;Navicula;Navicula cumbriensis (agg.);x;cumbriensis (agg.);
NA158B;Atkinson nov. var.;;Navicula;Navicula cumbriensis var. minor;;cumbriensis;minor
NA056A;(Kütz.) Kütz.;1844;Navicula;Navicula cuspidata;;cuspidata;
AF_3616;Kütz.;;Navicula;Navicula cuspidata + v. ambigua;;cuspidata + v. ambigua;
NA122A;Hust.;;Navicula;Navicula damasii;;damasii;
NA316A;Grun.;1884;Navicula;Navicula debilissima;;debilissima;
NA317A;Ostr.;1910;Navicula;Navicula decussis;;decussis;
NA322A;Hust.;1943;Navicula;Navicula detenta;;detenta;
NA031A;Ehrenb.;1838;Navicula;Navicula dicephala;;dicephala;
NA115A;Hust.;1950;Navicula;Navicula difficillima;;difficillima;
NA325A;Hust.;1957;Navicula;Navicula difficillimoides;;difficillimoides;
XXC958;EDDI Salinity Training Set;2001;Navicula;Navicula digitoradiata (agg.);x;digitoradiata (agg.);
AF_3647;(Greg.) Ralfs;;Navicula;Navicula digitoradiata + v. minima;;digitoradiata + v. minima;
NA060A;(Greg.) Ralfs in Pritch.;1861;Navicula;Navicula digito-radiata var. digito-radiata;;digito-radiata;digito-radiata
NA149A;Hust.;1943;Navicula;Navicula digitulus;;digitulus;
NA329A;Krasske;1933;Navicula;Navicula diluviana;;diluviana;
NA141A;Hust.;1930;Navicula;Navicula disjuncta;;disjuncta;
NA742A;Hust. in A. Schmidt et. al.;1934;Navicula;Navicula duerrenbergiana;;duerrenbergiana;
NA344A;J.R. Carter;1979;Navicula;Navicula eidrigeana;;eidrigeana;
NA057A;(Greg.) Ralfs in Pritch.;1861;Navicula;Navicula elginensis;;elginensis;
NA730A;O. Müller;1899;Navicula;Navicula elkab;;elkab;
NA172A;Poretzky in Merilainen;1969;Navicula;Navicula elongata;;elongata;
NA173A;Lange-Bertalot;1985;Navicula;Navicula erifuga;;erifuga;
NA081A;Krasske;1925;Navicula;Navicula excelsa;;excelsa;
NA011A;Grun. in Van Heurck;1880;Navicula;Navicula exigua;;exigua;
XXG932;EDDI TP Training Set;2001;Navicula;Navicula exigua (agg.);x;exigua (agg.);
NA011C;Hust.;1944;Navicula;Navicula exigua var. signata;;exigua;signata
NA064A;Kütz.;1844;Navicula;Navicula exilis;;exilis;
NA100A;Hust.;1948;Navicula;Navicula explanata;;explanata;
NA039A;Krasske;1925;Navicula;Navicula festiva;;festiva;
AF_3628;Cholnoky;;Navicula;Navicula feuerbornii  fo. minor;;feuerbornii;
NA756A;Hustedt;1957;Navicula;Navicula fossaloides;;fossaloides;
NA377A;Krasske;1929;Navicula;Navicula fragilarioides;;fragilarioides;
NA083A;Hust.;1957;Navicula;Navicula frugalis;;frugalis;
NA389A;(W. Sm.) Lagerst.;1873;Navicula;Navicula gallica;;gallica;
NA389B;(Grun) Lange-Bertalot;1985;Navicula;Navicula gallica var. perpusilla;;gallica;perpusilla
NA9981M;(Grun) Lange-Bertalot;1985;Navicula;Navicula gallica var. perpusilla;;gallica;perpusilla
NA065A;(Ehrenb.) Kütz.;1844;Navicula;Navicula gastrum;;gastrum;
AF_3629;(Ehr.) Kütz.;;Navicula;Navicula gastrum + v. signata;;gastrum + v. signata;
AF_3640;Gasse;;Navicula;Navicula gawaniensis;;gawaniensis;
NA175A;Schimanski;1978;Navicula;Navicula gerloffi;;gerloffi;
NA175B;Schimanski;1978;Navicula;Navicula gerloffi var. lanceolata;;gerloffi;lanceolata
NA397A;Cleve;1894;Navicula;Navicula gibbula;;gibbula;
NA400A;J.R. Carter in J.R. Carter & Watts;1981;Navicula;Navicula glomus;;glomus;
NA747A;(Bleish) H.L. Smith;1974;Navicula;Navicula goeppertiana;;goeppertiana;
NA402A;Grun. in Van Heurck;1880;Navicula;Navicula gottlandica;;gottlandica;
NA029A;Ehrenb.;1830;Navicula;Navicula gracilis;;gracilis;
NA055A;A. Mayer;1919;Navicula;Navicula graciloides;;graciloides;
NA023A;Donk.;1861;Navicula;Navicula gregaria;;gregaria;
XXA986;EDDI Global Training Set;2001;Navicula;Navicula gregaria (agg.);x;gregaria (agg.);
AF_3651;Cholnoky;;Navicula;Navicula grimmioides;;grimmioides;
NA151A;Foged;1952;Navicula;Navicula gysingensis;;gysingensis;
AF_3631;(Grun.) Cleve;;Navicula;Navicula halophila + v. robusta;;halophila + v. robusta;
NA022A;(Grun. ex Van Heurck) Cleve;1894;Navicula;Navicula halophila fo. halophila;;halophila;
NA022C;Ostrup;;Navicula;Navicula halophila fo. subcapitata;;halophila;
NA413A;Hust. in Hamberg;1924;Navicula;Navicula hambergii;;hambergii;
NA015A;Krasske;1925;Navicula;Navicula hassiaca;;hassiaca;
NA766A;Lange-Bertalot;1993;Navicula;Navicula heimansioides;;heimansioides;
NA417A;Schulz;1926;Navicula;Navicula helensis;;helensis;
NA040A;Choln. in Choln. & Schindler;1953;Navicula;Navicula hoefleri;;hoefleri;
NA167A;Sensu Ross et Sims;;Navicula;Navicula hoefleri;;hoefleri;
NA004A;Grun.;1860;Navicula;Navicula hungarica;;hungarica;
NA004B;(Ehrenb.) Cleve;1895;Navicula;Navicula hungarica var. capitata;;hungarica;capitata
AF_3639;Krasske;;Navicula;Navicula hustedti + varieties;;hustedti + varieties;
NA429A;Krasske;1923;Navicula;Navicula hustedtii;;hustedtii;
NA431A;De Toni;1891;Navicula;Navicula hyalinula;;hyalinula;
NA433A;Krasske;1932;Navicula;Navicula ignota;;ignota;
XXG934;EDDI TP Training Set;2001;Navicula;Navicula ignota (agg.);x;ignota (agg.);
NA433D;(Hustedt) Lange-Bertalot;1985;Navicula;Navicula ignota var. acceptata;;ignota;acceptata
NA433B;J.W.G. Lund;1946;Navicula;Navicula ignota var. anglica;;ignota;anglica
NA433C;(Hust.) J.W.G. Lund;1946;Navicula;Navicula ignota var. palustris;;ignota;palustris
NA068A;Hust.;1961;Navicula;Navicula impexa;;impexa;
NA093A;Grun. in Van Heurck;1880;Navicula;Navicula incerta;;incerta;
NA016A;Hust.;1942;Navicula;Navicula indifferens;;indifferens;
NA452A;Krasske;1932;Navicula;Navicula insociabilis;;insociabilis;
AF_3671;Hust.;;Navicula;Navicula iranensis;;iranensis;
NA101A;Meister;1934;Navicula;Navicula jaagii;;jaagii;
NA002A;Hust.;1942;Navicula;Navicula jaernefeltii;;jaernefeltii;
NA462A;Germain;1982;Navicula;Navicula joubaudii;;joubaudii;
NA465A;Grun.;1860;Navicula;Navicula kotschyi fo. kotschyi;;kotschyi;
NA044A;Hust.;1930;Navicula;Navicula krasskei;;krasskei;
NA466A;Krasske;1943;Navicula;Navicula kriegeri;;kriegeri;
NA755A;Lange-Bertalot;1985;Navicula;Navicula kuelbsii;;kuelbsii;
NA102A;Kütz.;1844;Navicula;Navicula laevissima;;laevissima;
AF_3641;Cleve;;Navicula;Navicula lagerheimii;;lagerheimii;
NA009A;(Agardh) Kütz.;;Navicula;Navicula lanceolata;;lanceolata;
NA125AM;Krasske;1929;Navicula;Navicula lapidosa;;lapidosa;
NA152A;Krasske;1929;Navicula;Navicula lapidosa;;lapidosa;
NA147A;Hust.;1925;Navicula;Navicula laterostrata;;laterostrata;
NA761A;Hust in Schmidt et al;1936;Navicula;Navicula lenzii;;lenzii;
NA156A;Jorgensen;1948;Navicula;Navicula leptostriata;;leptostriata;
NA770A;Lange-Bertalot;;Navicula;Navicula lestikowii;;lestikowii;
NA757A;Schoeman;1970;Navicula;Navicula libonensis;;libonensis;
AF_3681;Hust.;;Navicula;Navicula litoricola;;litoricola;
AF_4706;Hust.;;Navicula;Navicula longa  var. irregularis;;longa;irregularis
